"animal_id","taxonomic_code","sex","birth_type","litter_size","species","genus","mother_father_same","age","month_born"
"2319","MZAZ","M","captive",NA,"M","ZAZ",1,13.8438356164384,9
"2320","MZAZ","M","captive",2,"M","ZAZ",1,0.00273972602739726,5
"2321","MZAZ","M","captive",2,"M","ZAZ",1,0.00547945205479452,5
"2322","MZAZ","F","captive",NA,"M","ZAZ",1,13.8876712328767,4
"2323","MZAZ","M","captive",NA,"M","ZAZ",1,12.8767123287671,8
"2324","MZAZ","F","captive",NA,"M","ZAZ",1,13.613698630137,2
"23679","OGG","F","captive",NA,"O","GG",NA,NA,11
"24498","OGG","M","captive",NA,"O","GG",NA,NA,11
"24578","OGG","F","captive",NA,"O","GG",NA,NA,11
"24904","OGG","F","captive",NA,"O","GG",NA,NA,11
"2501","LCAT","F","captive",1,"L","CAT",1,NA,3
"2502","LCAT","M","captive",1,"L","CAT",1,0.00273972602739726,3
"2503","EUL","M","captive",1,"E","UL",0,NA,3
"2504","LCAT","F","captive",1,"L","CAT",1,15.9041095890411,3
"2505","LCAT","M","captive",1,"L","CAT",1,NA,3
"2506","ERUF","F","captive",1,"E","RUF",1,11.7808219178082,3
"2507","EUL","M","captive",1,"E","UL",NA,NA,3
