"animal_id","species","sex","litter_size","mother_father_same","age","month_born"
"6539","Black-and-white ruffed lemur","M",3,NA,0.00273972602739726,4
"654","Fat-tailed dwarf lemur","M",3,1,7.38356164383562,6
"6540","Black-and-white ruffed lemur","M",3,NA,0.00547945205479452,4
"6541","Black-and-white ruffed lemur","M",3,NA,0.0136986301369863,4
"6542","Common brown lemur","F",1,1,0,4
"6543","Mongoose lemur","M",1,1,NA,4
"6544","Mongoose lemur","F",1,1,0.123287671232877,4
"6545","Mongoose lemur","M",1,1,NA,5
"6546","Sanford's brown lemur","M",1,1,14.5287671232877,5
"6547","Mongoose lemur","M",1,1,0.0986301369863014,5
"6548","Ring-tailed lemur","M",2,NA,0.010958904109589,5
"6549","Ring-tailed lemur","F",2,NA,NA,5
"655","Fat-tailed dwarf lemur","M",3,1,0,7
"6550","Crowned lemur","M",1,1,0.112328767123288,5
